38,106.85673321444263
35,132.92336935490195
1,139.58454130632617
37,64.67606360114424
39,113.33136294538576
50,87.32285467855259
77,96.78317836123506
71,88.75515387189539
97,85.95606898407618
96,81.3670390299081
115,87.9733377194717
114,53.03390114954069
107,114.75066315584458
173,105.9881773026294
159,98.71205446534479
175,79.78015059394477
177,74.08663123621308
188,98.2306807405932
190,59.84315004373645
218,85.06643451987506
217,44.209977057536165
232,75.56723912865934
256,56.001895044472334
269,104.232917836683
271,102.30567058597595
273,95.33958270355063
1205,152.1007322117316
1213,117.71537028582168
282,84.98472361893016
285,146.0404530623114
289,60.7074836753053
295,97.78273697952372
320,97.34284236427642
321,80.89838521679091
335,96.574471006581
331,132.93726039237498
330,74.73569664835216
375,46.58082520192503
384,102.65038100536545
380,39.79235602400816
405,109.46390269594825
402,113.06587736603812
401,63.06754177603331
416,97.18067105671297
415,113.48026534079767
414,69.43881094002354
422,109.04654349158108
424,56.13848450721299
439,101.37624500622594
441,125.62708782646632
431,104.83400295724749
450,106.30600836005671
452,125.12388155797942
453,136.46304441908762
454,170.64543207776575
455,68.03023860277277
465,110.68722382860355
467,127.26681912600006
466,78.69180982816398
500,98.52582642910656
497,129.1117102815569
501,105.28596685006667
519,104.95939745796318
521,126.76950613276736
534,85.09706650865567
532,61.94518670031685
567,14.173468731798696
577,113.24512719623738
578,69.62569427599546
582,572.1095007511638
605,82.92527015106502
622,116.4386303403279
634,91.91332217030919
627,115.11383947412853
651,16.49365996406735
646,99.28287871184534
699,90.2245721492344
692,64.75493627825777
725,84.85739884834538
1237,98.2130715165492
727,31.270495888310805
765,81.16527273125281
769,35.584744954917845
787,120.42403330719307
788,73.87562567965853
837,115.51246033870704
831,106.60423359766183
840,99.81126336889861
841,158.28116796439497
858,142.6921559688732
881,95.70229754915526
878,135.06492650234603
886,112.9287420750769
897,103.9070250971129
925,130.2653003052958
949,108.98413293956013
947,144.4371400875031
941,41.03602676386755
969,31.594627455541502
984,46.008872185947645
1007,102.42884752577892
1006,100.41733183052482
1039,101.69687312794213
1037,65.93173127355458
1058,77.56046751470781
1097,81.33319758621849
1108,110.62745881036483
1105,48.386291977526795
1129,118.4088884709381
1131,131.3226866603933
1130,160.0487260558834
1126,157.8258156014507
1127,207.86010090779595
1145,110.82028010461632
1144,129.77163874123588
1141,97.93865739429354
1165,104.27938245163917
1156,137.85701550235734
1177,112.137118393277
1179,132.20359444853233
1192,92.42343750223178
1200,118.24924765206092
1194,123.27420871185679
1201,77.3722023603422
