7,106.61722723711772
13,138.21768843067008
1,142.1022972471235
37,189.54528615576092
18,126.98733027294728
38,149.1537768333565
35,152.04444377767047
48,143.57605806764343
56,96.83258319465045
66,78.18844731931536
85,133.34998974374972
76,180.85003379840083
84,111.65141112304104
67,67.26403006734715
96,132.01833393869683
89,128.8578502373411
90,78.32048959212597
132,145.03387164495908
126,174.15847580500704
107,152.1626816345845
147,116.70689178136442
142,47.48592450172773
166,129.5195490066508
163,128.11826749823572
168,77.62930707984916
175,138.4140078025378
177,163.08720972605767
178,141.49258118675039
198,121.0123860440097
199,120.68964626834445
203,84.75116665955005
218,115.78636747043575
217,146.60684390506134
216,190.97271774042696
232,130.02948774153987
233,155.55088073847872
234,195.9550073891335
1224,118.12791815802555
1216,27.138775563413446
262,134.91467011086831
264,165.08483931268617
269,128.56888752138246
268,140.86438856176898
271,189.62558889103872
1205,134.12931796300467
279,138.54671343722003
1213,148.65621118720455
277,90.32791479660129
292,140.40381128297122
282,167.43000177645644
285,169.4740016519034
293,169.46762264570185
305,124.1501691432225
313,189.5348369925793
314,90.88998246041854
324,120.78197052488176
320,181.65292652465283
321,94.04493498692197
331,123.02294700768368
346,142.41060649368484
354,173.0022165526932
345,212.7308667723211
356,129.10844941813542
358,169.69372469138705
359,212.24947344194334
375,148.64698349635069
367,187.66819553282158
371,128.74943557926528
390,128.96808762832288
391,76.02718789928338
403,117.55372793461683
398,129.70674985259083
401,94.24179146198911
409,114.00088424478975
416,137.43326992262425
415,147.8118983272116
412,124.8150902305895
422,92.65368450356004
419,96.6829118639028
431,121.42614763333661
448,142.0081920047455
446,178.9726266931075
444,163.81263283266316
445,267.4533150213787
442,256.9599396479953
441,158.9954343190001
436,101.75076467404392
460,119.16759685004413
450,156.55436568325274
461,188.45463545453316
462,172.28158898132227
463,249.96847734615636
464,276.7332210376933
452,241.73037507714338
467,117.28146157692163
474,141.21323589712784
477,95.11497123992979
479,257.03225978492134
465,157.9420109850043
501,141.868860211182
496,175.8819084773594
509,124.06941674228206
525,124.6850627626323
529,177.98683736045845
532,112.43460657711466
540,170.56480810733618
546,104.48012350206272
567,87.38463487970064
586,109.98319362672012
593,138.90056789003228
600,243.8686499004349
591,81.74819612486394
605,86.1919556915615
610,144.70256880722707
614,158.77709964736334
618,100.10373072831385
622,123.30062500258555
620,175.9942508342618
621,171.00930964561533
634,123.07886027441712
636,144.2572429967355
638,200.4745872532201
665,121.04082082961322
671,114.72065697989451
658,155.7789482391889
683,177.3129290460085
715,138.33846139273626
692,125.96808811013776
725,109.68858085750581
722,153.53711558488712
723,229.33443887785089
724,93.442410931392
1237,128.23139160584327
1235,174.87648884227386
737,110.63955489549589
752,92.78446490450047
727,168.49351476710126
766,105.4231693641378
778,49.59800312630723
788,132.6780367330732
787,162.60443822141465
786,199.9412531745162
792,206.63264575210462
803,106.61382298306513
1227,122.0034381816287
1232,144.2132119263684
798,126.23407716386924
836,47.2946301637679
834,382.0446222358738
833,153.02587992961648
831,135.20880009122658
864,149.42593201675157
858,116.02184985878213
851,203.56281608810772
871,169.69811301906628
865,107.79575122740138
882,121.94738782781778
885,189.04292572402778
876,179.16472836910256
886,178.6899391845868
904,130.71398837131267
900,125.59301130926904
908,148.2022321271992
941,139.33733392022447
962,126.9514131252762
944,157.42885254241702
969,95.93352864568796
982,82.44292237708322
984,134.88934245447683
995,141.5697168155706
986,181.07891450515646
1006,132.77441146250632
1010,127.6960078311401
1017,143.57522923879247
1037,125.26831632393504
1031,180.3689626581245
1042,120.96492930936253
1058,134.78417972919326
1066,156.99903381021844
1062,61.54052082455241
1081,137.27329792007637
1087,75.37735767321851
1097,141.00245313437043
1095,97.44476633009897
1108,112.89690404448338
1116,137.91011003724395
1131,149.9859187828455
1130,160.88009682061974
1126,212.87380705798284
1127,269.1078958368495
1129,385.29707160908816
1139,132.3548804284559
1154,137.8240065995814
1152,118.35493721663073
1165,115.08139241132423
1156,214.03095794781237
1177,120.23667795571403
1179,129.64280220319984
1181,86.99059247216213
1186,146.0047459458687
1188,147.72428225923045
1192,111.91292965274852
1203,154.81138838718397
1200,166.7716050185458
