7,218.05719664915964
13,246.37293588430066
38,257.9450429529435
18,234.48332437706233
12,226.52643665687816
48,224.32480799408833
66,78.18844731931536
73,207.51395093430094
84,276.51954611201336
97,212.83089861636842
90,99.97370723756876
120,244.29938362873142
126,201.5408342690115
147,136.86888783845882
154,178.69418647214053
163,97.93561459002558
175,217.07207741496708
186,202.62675298483236
198,224.22719246764805
199,80.55864790357492
218,202.89495011470254
217,190.9775330171788
232,225.24297247109746
233,202.1181797750573
1224,118.89692695892687
262,237.39032701023692
275,264.4290905488932
269,125.62197626218723
1205,226.72628711937597
1213,192.23713389263867
292,200.3411661910435
282,272.414268536349
305,251.9487139301815
313,90.88998246041854
324,238.5160676309973
320,124.17155402108453
331,192.16454889352406
354,272.02035844749946
341,121.30007760048836
356,219.7585976798169
358,212.24947344194334
375,206.71439146053484
367,129.9910134322242
382,196.90060223770294
403,212.08425308634548
398,94.24179146198911
409,242.79002926054284
416,227.337384021102
420,185.0803435186186
441,220.17551576046984
444,236.53497769611667
448,261.8886837524072
445,296.20831542102917
442,242.94912047578384
460,223.3847800970928
461,269.6734037533955
462,309.6126155363763
463,288.35397189944
467,213.83990232235627
474,225.67290840455277
477,270.66617734194097
501,239.18936530971263
504,180.1835490475221
522,218.27061821422242
519,74.712701688237
532,200.01563196294836
546,155.40604546920727
567,81.71211291267348
586,251.39345714483738
591,319.0952809061809
605,183.95341577545804
610,210.36488372422616
622,238.29500408250897
620,171.00930964561533
634,184.1355398748119
640,231.23552915337592
665,225.82517536605354
681,252.24200712234182
715,260.72956976301464
725,215.2472461826193
724,261.0168476985082
1237,257.3302624451803
737,260.8616983435918
727,113.33841883010132
766,145.80239926538286
787,203.215433492714
792,285.29253027708563
803,214.13723699946453
804,266.45099661109623
831,253.84420079007714
836,82.77695870703813
834,382.0446222358738
864,222.45469268863724
858,329.5338665382177
865,137.09845097296767
882,262.9840006171353
885,332.0335509276333
927,232.92761314280528
917,138.85682086972128
941,223.34779892729915
944,152.16559202234154
969,188.93477228512356
984,280.5485534628848
995,61.378188728111596
1006,245.62216249785726
1019,88.0342190177605
1052,224.52893944820374
1042,128.16483188836887
1064,268.11099460991466
1061,106.70409531936401
1081,184.9690311546762
1097,169.38828143698825
1108,192.6774512937401
1131,223.1177125077021
1130,247.3589850295208
1126,441.3974549529262
1149,215.06698959884864
1139,85.86869946799416
1165,130.03333073976262
1156,196.70752095029337
1177,214.38532642853863
1179,86.99059247216213
1186,220.71590550448866
1192,228.89039328879392
1203,166.76582256105496
