10,51,382.54649415726806,0.31223201751708984,0.7007517248803825, 3082942.352920502
16,25,149.08738215832008,0.045520782470703125,0.6991759466666666, 639698.9893706874
17,25,220.67211325221146,0.04377603530883789,0.24570335416666664, 1990254.820082405
18,24,176.10614409438134,0.08683109283447266,0.7618011328125002, 739746.4204621007
20,16,269.22408951852566,10.979186534881592,0.35553765793991415, 8238600.487195372
23,23,181.98304258386028,0.06586241722106934,0.4819089420289857, 1132888.560757902
24,9,157.71689819349277,0.019534587860107422,0.23428944444444447, 673171.1646996164
25,15,142.60901963189855,5.4049155712127686,0.7144708000000001, 399201.8137953253
26,8,123.00372074993136,0.0051462650299072266,0.0, 0.0
27,8,75.56723912865934,0.01109170913696289,0.194306875, 388906.66698571184
29,4,56.001895044472334,0.0,0.9597250000000006, 58352.02276117878
30,16,280.9009788993626,11.782180070877075,0.2353173846153846, 1884552.9784999827
31,5,203.52666100847392,0.000997781753540039,0.6164406666666666, 198098.54087890213
32,13,306.70830908867094,0.6553094387054443,0.44647985, 405016.16596360406
33,8,97.78273697952372,0.0061283111572265625,0.5045252083333334, 116286.8400203939
35,7,122.81418269288882,0.00299835205078125,0.12152819047619048, 757936.3821574609
36,15,327.9244693013574,0.06725454330444336,0.41672133333333344, 212986.81337184415
39,3,46.58082520192503,0.0,0.11626266666666667, 400651.61532442365
40,25,126.92318371196309,0.11230325698852539,0.7213602399999999, 175949.79134414604
41,38,247.96600618055092,0.16187429428100586,0.6616126666666667, 717544.7696578697
42,43,274.5841645428629,0.28730034828186035,0.7320275885416667, 996639.2665480009
43,19,138.35244575145617,0.05377364158630371,0.7164889473684211, 328266.2749248737
44,27,306.79520818821084,0.04762005805969238,0.4785693712867013, 1675629.9029732174
46,55,579.0746632817154,0.7552602291107178,0.4222416994553377, 38487640.732309654
48,17,295.3676313580181,32.348735094070435,0.5371839270833334, 318907.79910190706
51,25,336.0578856851711,0.09968733787536621,0.40704467380143905, 1069872.4284802247
52,11,212.87610236357412,0.1930391788482666,0.6013399999999995, 354002.89746827795
53,13,150.82494455152099,1.1292552947998047,0.6633163461538463, 272856.13344412786
55,5,14.173468731798696,0.0010006427764892578,0.5000278333333333, 28345.359571914552
56,11,693.7028926175558,0.16097426414489746,0.36057412710651826, 9901712.765009904
57,4,82.92527015106502,0.0010008811950683594,0.2049179166666667, 242805.32859200457
58,5,116.4386303403279,0.002000093460083008,0.8659807999999998, 67229.33715177515
59,15,193.24745047290887,7.145581245422363,0.5090873660804528, 625953.5534799875
60,5,111.64324299253707,0.0,0.5978646, 186736.66745369617
62,7,132.8728499082861,0.0009992122650146484,0.9765211428571428, 136067.56072840537
63,5,84.85739884834538,0.0009982585906982422,0.7012432000000001, 121009.94184092677
64,3,98.2130715165492,0.0,0.17394716666666662, 1129228.7583476887
65,2,31.270495888310805,0.0,5.5e-05, 3127049.5888310806
66,9,111.08517506105073,0.023996829986572266,0.8245634074074074, 101039.99346483684
67,5,160.31397775940766,0.0,0.9018370000000001, 106658.28376485394
79,20,188.62302586533883,0.06763577461242676,0.6448258499999999, 877553.3387751384
80,17,300.490464372335,25.36250925064087,0.22232366382594196, 121213584.94247536
81,25,319.6150203700762,0.09393024444580078,0.6724597733957218, 1857126.8826244283
82,18,190.83433629970799,0.03134584426879883,0.6603229555555555, 1445007.5882880038
83,19,300.1503819102213,0.042206764221191406,0.6046910333333333, 1435353.4149413405
84,2,31.594627455541502,0.0009996891021728516,0.09472800000000002, 333529.9748283664
85,3,46.008872185947645,0.0,0.3078226666666666, 224198.2665742229
86,23,255.79131382761352,0.05777764320373535,0.42485383472988625, 1173603.4619805694
87,11,151.55979184159003,0.12688493728637695,0.6623989194553173, 377298.4668397254
88,3,77.56046751470781,0.0,1.0, 48785.534066751214
90,8,81.33319758621849,0.0060846805572509766,0.7285378787878788, 184204.25337463358
91,15,134.18548092039163,6.814431190490723,0.5949300000000001, 225548.35177313568
92,15,591.3757087405193,12.784233570098877,0.4048759332021097, 3189808.3255358986
93,35,280.4454313450955,0.1974794864654541,0.5454835892857144, 785170.6802687855
94,7,202.63314292678587,0.001997232437133789,0.412584693877551, 275033.37308164337
95,16,270.651122472016,22.336755752563477,0.2942367333333334, 1778890.8586322817
97,22,344.58539366037763,0.04515862464904785,0.23985811476652516, 660465.808449747
