10,202,1283.7767545399008,3.8961548805236816,0.6083830583664247, 15280613.182605721
16,44,298.4474176704415,0.24794554710388184,0.4688609372093021, 25680499.564535037
17,48,447.8585830100428,2.915004014968872,0.6527810945054944, 622306.3676059945
18,62,320.4692226119887,0.9066455364227295,0.44032357812500006, 1263497.0650849864
20,30,447.72836083614163,0.10768413543701172,0.4174980200000001, 1207489.587686581
22,38,156.5251016629802,3.805440902709961,0.669450692982456, 701433.742486613
23,33,332.35395239154366,0.05569052696228027,0.5933042259259259, 3072929.2933228146
24,22,465.26631281118676,0.03914666175842285,0.34257652941176464, 1394097.238097928
25,33,296.138440875021,3.137619733810425,0.5807743634259259, 911272.7368297708
26,15,393.8724831318814,5.946832180023193,0.0, 0.0
27,22,427.3611522461548,6.441481351852417,0.09468617142857144, 4512460.319053108
28,26,123.88885177342277,0.05343961715698242,0.7096893632683107, 401331.180892192
29,30,343.45948259044457,0.07289433479309082,0.3803772068965517, 4850370.6683701305
30,31,390.05106681108043,32.90327048301697,0.2640896468253968, 4340317.54804663
31,21,445.41505861819996,2.0797410011291504,0.14629166666666665, 394220.26887695765
32,29,468.9948585662901,0.08684134483337402,0.7561030122332855, 391230.4975304463
33,22,334.41529344079447,7.961475610733032,0.5038377105263158, 4524228.372744953
35,23,362.6876216520818,13.978529214859009,0.6016407192982456, 1101194.9799640756
36,31,636.2370940048385,13.345210790634155,0.0, 0.0
38,19,432.0080711217602,0.8434135913848877,0.21770630882352937, 20515389.56915802
39,13,336.705404892759,0.8463878631591797,0.1548004090909091, 5867108.872847776
40,33,187.48024098284884,14.046560287475586,0.589152404040404, 238665.2074621656
41,42,322.0635054023748,19.23335027694702,0.2767143929618768, 3054431.575067619
42,71,477.72314855799766,13.69389796257019,0.8661205104821803, 973830.1737449393
43,27,185.0803435186186,12.996618032455444,0.5631823905723906, 1084489.046240757
44,83,1208.8338304755102,2.2396674156188965,0.2570372171360569, 840165143.6323174
46,118,1323.2919780073107,24.680272579193115,0.35378751056982227, 687473648.167135
48,42,703.5247152070294,0.19663357734680176,0.2870510479242979, 16877327.986241635
51,30,419.3729143572347,14.638624668121338,0.15550185665547667, 3635024.4347342392
52,31,310.3750857925909,0.059439659118652344,0.3421172191358009, 5326803.65234316
53,30,355.53268610857697,0.06747627258300781,0.6061497175141243, 54996.266348510035
55,41,87.56416919627952,0.08388280868530273,0.8123536904761912, 107790.69538657543
56,36,527.9555802371519,57.97888112068176,0.30928783333333326, 887998.2032115039
57,20,399.18956328529686,1.8561034202575684,0.2913266269841269, 816491.1594881916
58,17,416.1513911164515,0.13263487815856934,0.507884, 10967910.313034717
59,34,451.237114789555,2.9060683250427246,0.3229831767747743, 1544953.2193341234
60,25,478.06718248839536,28.740638971328735,0.5859372357044146, 1148812.1236448511
62,21,248.86302928557015,0.8644087314605713,0.5609179047619047, 443671.03844047576
63,29,476.092754944531,0.08143234252929688,0.42355782467532455, 1647678.250022537
64,10,257.3302624451803,0.06294918060302734,0.16321785, 3153212.255218168
65,45,381.21754995984617,0.1385211944580078,0.5194328214285715, 1080275.055010777
66,14,145.80239926538286,1.9320032596588135,0.43228257142857146, 337284.9356002191
67,38,488.50796376979963,7.58232307434082,0.7188808309178745, 406281.9088399483
70,177,516.5081352586042,4.927390098571777,0.3706290383899717, 15821324.814834211
79,33,603.1158276267422,0.12940192222595215,0.279806, 197521.8592443232
80,31,689.1737826084166,0.04532217979431152,0.7497642962962964, 47209.04554418707
81,52,528.0157726482778,0.17252779006958008,0.7139192528322456, 1572944.860187377
82,51,371.83949961876675,4.907752752304077,0.3116931145911566, 2635451.4617726095
83,25,392.12184763148326,12.570331811904907,0.12182864682539685, 3178145.6213558465
84,21,188.93477228512356,6.236304759979248,0.4867565714285714, 388150.42954761337
85,19,423.9181325965735,0.0722513198852539,0.13673609313725488, 10361208.364711273
86,30,324.45577139682376,0.04730653762817383,0.3338229166666667, 1049956.8296273574
87,29,369.9771357007373,0.07628250122070312,0.30786432971014493, 1232116.6549199724
88,24,374.81508992927866,2.7148802280426025,0.81627575, 456401.1380145154
89,16,186.83952466592106,0.026247739791870117,0.46002992359932093, 239220.26455843786
90,24,184.46871045035624,0.04619026184082031,0.5561413636363634, 547294.9723662423
91,19,192.6774512937401,0.38395023345947266,0.5942742982456142, 194533.85602832143
92,28,914.8398142354836,0.09075260162353516,0.1580883199299376, 16478837.346655412
93,37,341.4405689032291,13.606221437454224,0.49188632407407407, 946184.5867757343
94,12,326.740851690056,0.3450603485107422,0.15605760281385286, 12037959.049062645
95,25,318.7790926068485,0.040436506271362305,0.2923243333333333, 1852488.5471679545
96,22,220.71590550448866,0.8700339794158936,0.1380979090909091, 1598256.678594551
97,21,395.6562158498489,1.4200170040130615,0.03992970639032815, 1209092.4275646457
